,title,location,description,price,features,agent,agent_membership,agent_verified
36,"2 Bedrooms Apartment For Rent in Sisiman, Mariveles, Bataan","Sisiman, Mariveles","Negotiable
Apartment for Rent in Mariveles 
(UNITS AVAILABLE)  
2 bedroom/Unit, Max of 4 persons 
Separate water and Power meters 
With limited parking 
CCTV Protected  
24/7 water supply  
Inclusive of:  Aircon Pullout bed Refrigerator  Dining table Water heater  Water dispenser Electric fan LED TV 
 Ideal for company dormitory or staff house  Location: #18 Waling waling St. Sisiman, Mariveles, Bataan   
Thank you!   
FREE WIFI  P15,000.00/ month","₱ 15,000","['Bedrooms : 2', 'Bath : 1', 'Floor area : 80 m²']",Jezreel Vicente,MEMBER SINCE 2014,not verified
37,"Newly Built, Own Meter of Electricity and Water Apartment for Rent at Bacoor","Molino II, Bacoor","Quiet neighborhood with parking space
Newly Built
Own electricity and water meter","₱ 5,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 18 m²']",Carl Borela,MEMBER SINCE 2023,verified
38,8 Door Brand New Apartment For Rent,"Molino II, Bacoor","Newly built studio type apartment with 8 units and 18sqm per unit with own bathroom,small kitchen, electricity and water. Max of 4 persons per room","₱ 6,000","['Bedrooms : 8', 'Baths : 8', 'Floor area : 18 m²']",Carl Borela,MEMBER SINCE 2023,verified
39,"For Lease Studio type with loft balut Tondo, Manila, Metro Manila","Tondo, Manila","- studio type with loft and own CR and balcony (15sq.m)
- no parking space
- no association dues
- with cctv
- 24/7 security
- nearest landmarks: Tondo General Hospital and Westminster High School","₱ 5,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 15 m²']",Melanie Lopez,MEMBER SINCE 2023,verified
40,"Apartment for Rent near Cebu Business Park, IT Park, Cebu City","Mabolo, Cebu","This apartment is accessible to almost everywhere in Cebu.  NEAR SM, Ayala, Cebu Business Park, IT Park - it's the DREAM location for everyone.  Located in the main road, say goodbye to dark alleys and sketchy streets.  This unit is perfect for those looking for a simple studio for a no frills - easy apartment living. Practically designed with YOU in mind, it has the space, storage and basic amenities you need for a comfortable city-life.  1. Separate kitchen area so that you can cook without making the entire room smell like food. 2. Built in and spacious wardrobe to store all important personal items 3. Centralized water heating for hot and cold shower 4. Banks, ATM, Restaurant and Spa within the building 5. Maintenance personnel on standby in case of any problems 6. NO to Brownouts - 24 hours standby generator in case of power interruption 7. Safety and security - 24 hours security guards and CCTV 8. FREE and SECURE Parking Space  Bare unit - 10,000/ month  Semi-furnished - additional 2,5000     Inclusions: Bed, aircon, refrigerator, electric stove, table and chair","₱ 10,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 22 m²']",Cebu Living Spaces,MEMBER SINCE 2020,not verified
41,Penthouse Apartment Unit in Camp John Hay For Daily Rent,"Country Club Village, Baguio","Our 2 bedroom penthouse is located inside Camp John Hay which offers safe and secured neighborhood, also sorrounded with trees and great view of Baguio city.

It is also walking distance to Baguio country club, Starbucks and Children's play ground.

Our unit is equipped internet for the whole place and with kitchen and cooking wares so you can still cook your favorite menus, an
Make some memories at this unique and family-friendly place.

Have fun and enjoy your stay.

Our rate for October to November is 15,000 a night for 8 to 10 pax

and
18,000 for 24 hours for the month December","₱ 15,000","['Bedrooms : 2', 'Baths : 2', 'Floor area : 70 m²']",Cindy Budikey,MEMBER SINCE 2016,verified
42,"For Rent Corporate/OJT Housing, Room Available in Pasig City","Rosario, Pasig","Urbanspace Co-Living

Reach your business objectives, and achieve workforce efficiency, let us help your company move forward towards the new normal.

Corporate Staff Housing Solutions at Urbanspace
Special corporate rates offered 

We are located at 36 Amang Rodriguez Avenue, Pasig
Near the following business districts:

  Bridgetowne IPI
  Tiendesitas
  The Medical City
  Eastwood City
  Pasig Doctor's Medical Center
  Meralco Compound


Conveniently house your teams closer to their work locations. 
Save time and energy on the commute.

Get in touch for our special Corporate Staff Housing Packages. We can work together, and be your partners for staff housing solutions.",Contact agent for price,"['Bedroom : 1', 'Bath : 1']",Urbanspace Co-Living,MEMBER SINCE 2021,verified
43,Apartment For Rent in Lapu-lapu City,"Gun-Ob, Lapu-Lapu","Fully Furnished Studio Type Apartment (for Monthly and Daily Rental) 

With Air-con Unit, Double size Bed, Dining Table w/ chairs, TV with ABS-CBN TV Plus, small cabinet ,electric kettle ,Range Hood and Refrigerator  

Rent:   8,500/mo. or 950/day 
Note: Monthly rate does not include Water & Elect. bill.  

Location: 5mins to Market & Berhin sa Regla Church, 5mins to MEPZ 2 , SM Hypermart, The Outlet & Robinsons, 10mins to Mactan Doc Hosp., 15 mins to Mactan Grandmall,& 20mins to Mactan Intern'l Airport. 

W/ Gate, Free WIFI, CCTV and Parking area","₱ 8,500","['Bedroom : 1', 'Bath : 1', 'Floor area : 15 m²']",Mcdel Apartelle,MEMBER SINCE 2019,not verified
44,Studio Condo Apartment Bldg. For Rent adjacent to Northgate Cyberzone Muntinlupa,"Alabang, Muntinlupa","31 Bedroom Apartment for rent in Alabang, Metro Manila
NEW MAHOGANY STUDIO APARTMENTS 4-STORY BUILDING in Rizal Village
INCLUDES a 120 square meter Roof Deck with Toilet.
All units have a toilet and bath, comes with a kitchenette counter with base and overhead cabinets.

  31 total studio units

Suggested maximum double-deck beds per unit: 2 double decks or 4 total occupants (except for the 5 lofts on the 4th floor). Total of 134 persons.

SPECIAL PROMO:
From PHP8,500, now to only PHP7,500

NEAREST LANDMARK (walking distance)
-adjacent to North gate cyberzone
- near festival super mall & alabang town center.
- near filinvest corporate city & Madrigal business park,
West gate center.
- near asian hospital.
- near south Station transport terminal.

Contact for more info
Quintin B. Chua Jr.","₱ 7,500","['Bedrooms : 31', 'Bath : 1', 'Floor area : 950 m²']",Yuchi Chua,MEMBER SINCE 2019,verified
45,"One Bedroom Unit For Rent Fully Furnished Shaw Boulevard , Mandaluyong","Addition Hills, Mandaluyong","Address : La Luna Residences: 806 A .Mabini St. off Puregold Mandala Park , Shaw Boulevard Mandaluyong
Experience exceptional condominium lifestyle with modern amenities  at the heart of Shaw Boulevard ,  Mandaluyong.  Idyllically and centrally located in a quite neighborhood. A low density 4 storey  development  with only 32 units and with 400 square meters of roof top terrace with exceptional views of Makati and Ortigas skyline. All units are furnished (one ac per unit, , washing machine ,beds , cabinet ,sofas and stools ) with Toilet and bath complete with hot water and Kitchen . It has a basement parking of 13 slots , 1 street parking ,and several motor cycles. 24 hours Security and receptionist .

Modern conveniences from public transportation , shopping destinations , schools and hospitals
Public transport
Jeepney
MRT Shaw Station 1.8 Kilometers
Shopping Centers
1. Mandala Park Shaw Boulevard 150 meters
2. Greenhills Shopping Center 2.1 Kilometers
3. Star Mall Shaw Boulevard 2.2 Kilometers
4. SM Megamall 2.4 Kilometers
5. Shangrila Mall 2.9 Kilometers
6. Capitol Commons Pasig 3.3 Kilometers
7. Estancia Pasig 3.3 Kilometers
8. Robinson’s Galleria 3.5 Kilometers
9. SM Centerpoint 4 Kilometers
Schools
1. Jose Rizal 1.8 Kilometers
2. UAAP Ortigas 2.9 Kilometers
3. Lourdes School Shaw Boulevard 3.2 Kilometers
4. La Salle Green Hills 3.8 Kilometers
5. Poveda 3.2 Kilometers
6. Xavier School 3 Kilometers
Hospitals
1. Cardinal Santos Hospital 1.7 Kilometers
2. Lourdes Hospital 2.4 Kilometers
3. Medical City Ortigas Extension 4.6 Kilometers","₱ 17,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 41 m²']",Danilo Litonjua,MEMBER SINCE 2019,verified
46,Urban Pad - Dormitory for Lease,"Highway Hills, Mandaluyong","""Urban Pad offers convenient and comfortable living spaces for young working professionals in the City"" 

We have available rooms (Private Room, Good for 6pax, Good for 8pax)

We are open for (Weekly and Monthly Stays)

☆ Inclusions ☆
✓ Double deck bed frame
✓ Aircon (Private Room and Co sharing 6pax-Premium)
✓ Own toilet and bathroom
✓ Cabinet
✓ Ceiling Fan
☆ Amenities ☆
✓ 24-hour security
✓ Cctv
✓ Service elevator
✓ Fire alarm with sprinkler and extinguisher","₱ 5,000","['Bedroom : 1', 'Bath : 1']","CBC LAND MGMT., INC.",MEMBER SINCE 2018,not verified
47,"Studio Apartment for Rent in Brgy. Plainview, Mandaluyong City","Plainview, Mandaluyong","This Studio apartment is located within a gated compound in Brgy. Plainview, Mandaluyong.

Payment terms: 1 month advance for the first month; 2 months advance for the last two months; 2 months security deposit; and 9 PDCs.","₱ 10,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 22 m²']",Pinnacle Real Estate,MEMBER SINCE 2014,verified
48,"Female Bedspace 1-Bedroom Condo for rent in Pio Del Pilar, Makati","Pio Del Pilar, Makati","Address: Victoria De Makati Condominium Washington St. corner, Dela Rosa St. Brgy. Pio Del Pillar Makati City

Floor area: 44sqm

Bedspace, 2 Floors Condominium, 1 Bedroom, 2 Toilet & Bath

Free WIFI
Free Swimming Pool
Free Water
Free Drinking Water
Free Landline phone for 24/7 security
Free Condo dues
Free Dishwashing liquid, sponge, trash bags, etc.

Inclusions:
- Aircon Split type (Latest Inverter Carrier)
- Refrigerator (2 doors Inverter)
- 40 inches Smart TV
- Comfortable Sofa in living area
- Microwave
- Bed matress with cover (Uratex)
- Electric Kettle
- Cabinets with own keys
- Shoerocks
- Dining Table
- Kitchen counter
- Utensils (plates, bowl, spoon, fork, knife, etc)

Payment Terms upon Move-in/Reservation
- 1 month deposit (refundable)
- 1 month advance (consumable)

Minimum 6 months stay
P6,000.00 for less than 6months

Preferably
- Working professional
- Dayshift

Walking distance (2-5mins away):
- Makati Medical Center
- Ayala Avenue
- Waltermart Mall
- Makati Cinema Square/Super 8
- Cash and Carry Mall
- SM Hypermarket

Very accessible
- Public transporations (jeep and bus)
- 24/7 Convinience Store
- 24/7 Pharmacy
- 24/7 Restaurants
- 24/7 Laundry shops","₱ 5,000","['Bedroom : 1', 'Baths : 2', 'Floor area : 44 m²']",Precious Xiao,MEMBER SINCE 2019,verified
49,Very Large Convenient 45sqm 1BR Apartment unit for rent in Pasay City,"San Rafael, Pasay","Located on Villaruel, a quiet residential street in Pasay City, Appleton Carlmig Suites is very conveniently located nearby:
- Taft Ave and Buendia LRT station
- SM Mall of Asia
- Cartimar Market
- EGI Shopping Mall, Arellano University, and various fast-food joints and restaurants, laundry services, drugstores, and bank branches

Unit Details:
- Floor area: 45sqm, convertible to 1BR or 2BR unit!
- Condition: Unfurnished, newly refurbished
- 24-hour security and CCTV
- Open parking for cars and motorcycles
- Repairs: Property Manager maintains a dedicated crew so repairs are done quickly and maintenance is very good

Payment Terms:
- Php 14,000 monthly rental
- Php 1,000 monthly dues
- 1.5 months security deposit
- No advance","₱ 14,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 45 m²']",Miguel Blanco,MEMBER SINCE 2021,verified
50,"1 bedroom apartment unit for rent in Dau, Mabalacat, Pampanga","Dau, Mabalacat","Newly-built 1 Bedroom apartments for rent.
Php 6000/month including water and electric. 
Short term rental available.
Terms- 1 month advance and 1 month deposit.
Address; Quiambao Compound Balaba Phase 2 Dau Mabalacat Pampanga

Apartment property for rent in Dau, Mabalacat, Pampanga","₱ 6,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 30 m²']",Maricel Soriano,MEMBER SINCE 2017,verified
51,Bedspace/Private Room for Students / Professionals near LRT Pureza,"Santa Mesa, Manila","QHouzz is located at 304 Quintana St, Bgy 633, Sta Mesa, Manila 
 
Renovated:  2016 
 
Nearby landmarks
Pureza Station LRT (500m - 5-7 min walk)
Unitop Department Store (350m - 4-5 min walk)
Savemore Nagtahan (550m - 5-7 min walk)
BDO Savemore Nagtahan (550m - 5-7 min walk)
Puregold Sta. Mesa (1km - 12-15 min walk)
PUP Engineering & Architecture (750m - 10 min walk)
Earist College (850m - 11 min walk)
UERM Memorial Medical Center (2.3 km - 12 min by LRT)
SM Sta. Mesa (2.3 km - 12 min by LRT)

Features:
* 2-story gated house
* with CCTV
* Free Wifi
* 6 rooms per floor (total of 12 rooms)
* Each room has a max capacity of 3 bunk beds (total of 6-bed spaces)
* Each room is fitted with a Uratex mattress, individual lockers, and ceiling fans
* 4 toilet and 4 separate shower stalls per floor (total of 8 baths / 8 toilets)
* Kitchen and dining area equipped with ref, microwave, dining tables & chairs
* Lounge area equipped with sofa and flat screen tv
* Each room measures approximately 25-26 sqm


Rates:
* Monthly Rent: 2,500 (Upper Deck), 3,500 (Lower Deck)
* Private Room: 12,000 (max of 4 occupants)
* Water & Electricity equally divided

Terms & Conditions:
* 1-year lease contract
* 2 months Security deposit ( Refundable )
* P1,500 Utilities deposit (Refundable)
* 1-month advance (applied to the first month's rent)

Requirements:
* Fill out the Online Application form (link emailed to you)
* For students - Gov't ID / Student ID, proof of enrollment, proof of income of parents, guardian, or sponsor.
* For professionals - Gov't ID, Certificate of Employment / Latest Current payslip.

Once submitted, applications are evaluated within 24-48 hours and approval is advised via email and SMS.

For further inquiries, you may contact Mel","₱ 2,500","['Bedrooms : 12', 'Baths : 16', 'Floor area : 300 m²']",Len Magpusao,MEMBER SINCE 2021,verified
52,1 Bedroom Apartment on the 2nd Floor with a Big Terrace and a Nice View,"Banaybanay, Cabuyao","For rent is a 1-bedroom apartment on the 2nd floor with a big terrace and a nice view.  

The subdivision is along the main road, and the unit is next to the subdivision gate. 

It is very close to the city proper and to all amenities. 

One month advance, one month deposit but the rent includes the water bill. 

Maximum four (4) persons. 

No pets allowed. 

The owner is in Australia

The property is managed by a neighbour- Grace. Please contact her to schedule viewing of the property","₱ 6,500","['Bedroom : 1', 'Bath : 1', 'Floor area : 47 m²']",Julio Cezar Redula,MEMBER SINCE 2023,not verified
53,"Studio Type Rooms for Monthly Rent near SM Mall of Asia, Baclaran Parañaque City","Baclaran, Parañaque","E & H Residences  Rooms for monthly rent Studio Type with own CR Semi-Furnished room - Bed, aircon,table, chair,TV with Cable - Free Wi-Fi (100 mbps) - 24/7 Security and CCTV  Near SM Mall of Asia, City of Dreams,NAIA Airport Location: 3990 Airport Road, Baclaran, Parañaque City  Apartment for rent in Baclaran, Parañaque City, Metro Manila  For Inquiries look for Mr. RR",Contact agent for price,"['Bedroom : 1', 'Bath : 1']",Chloe Chu,MEMBER SINCE 2019,verified
